"","file_handles","avg_received_size","min_request_size","max_request_size","avg_distance","pattern_description"
"105023",1,256,256,256,211904,"SS"
"105024",1,256,256,256,65280,"SS"
"105025",1,256,256,256,30326.15234375,"SS"
"105026",1,256,256,256,46953.41015625,"SS"
"105027",1,256,256,256,62595.12109375,"SS"
"105028",1,256,256,256,81687.2578125,"SS"
"105029",1,256,256,256,109473.171875,"SS"
"105030",1,256,256,256,147653.609375,"SS"
"105031",1,256,256,256,129726.6328125,"SS"
"105032",1,256,256,256,271904.03125,"SS"
"105033",1,256,256,256,136838.71875,"SS"
"105034",1,256,256,256,286610.3125,"SS"
"105035",1,256,256,256,166521.296875,"SS"
"105036",1,256,256,256,258531.578125,"SS"
"105037",1,256,256,256,294763.0625,"SS"
"105038",1,256,256,256,218417.5625,"SS"
"105039",1,256,256,256,265505.71875,"SS"
"105040",1,256,256,256,326268.34375,"SS"
"105041",1,256,256,256,316416,"SS"
"105042",1,256,256,256,302941.65625,"SS"
"105043",1,256,256,256,288435.21875,"SS"
"105044",1,256,256,256,346524.46875,"SS"
"105045",1,256,256,256,284928,"SS"
"105371",64,256,0,256,0,"FP"
"105372",64,256,0,256,0,"FP"
"105373",64,256,0,256,0,"FP"
"105374",64,256,256,256,0,"FP"
"105375",64,256,0,256,0,"FP"
"105376",64,256,0,256,0,"FP"
"105377",64,256,0,256,0,"FP"
"105378",64,256,0,256,0,"FP"
"105379",64,256,0,256,0,"FP"
"105380",64,256,0,256,0,"FP"
"105381",64,256,0,256,0,"FP"
"105382",64,256,0,256,0,"FP"
"105383",64,256,0,256,0,"FP"
"105384",64,256,0,256,0,"FP"
"105385",64,256,0,256,0,"FP"
"105386",64,256,0,256,0,"FP"
"105387",64,256,0,256,0,"FP"
"105388",64,0,0,256,0,"FP"
"105389",64,0,0,256,0,"FP"
"105390",64,256,256,256,0,"FP"
"105391",64,256,0,256,0,"FP"
"105392",64,256,0,256,0,"FP"
"105393",64,256,0,256,0,"FP"
"105394",64,256,0,256,0,"FP"
"105395",64,256,0,256,0,"FP"
"105396",64,256,0,256,0,"FP"
"105397",64,256,0,256,0,"FP"
"105398",64,256,256,256,0,"FP"
"105399",64,256,0,256,0,"FP"
"105400",64,256,256,256,0,"FP"
"105401",64,256,0,256,0,"FP"
"105402",64,256,0,256,0,"FP"
"105403",64,256,0,256,0,"FP"
"105404",64,256,0,256,0,"FP"
"105405",64,256,0,256,0,"FP"
"105406",64,256,0,256,0,"FP"
"105407",64,256,0,256,0,"FP"
"105408",64,256,0,256,0,"FP"
"105409",64,256,0,256,0,"FP"
"105410",64,256,0,256,0,"FP"
"105920",64,256,0,256,0,"FP"
"105921",64,0,0,256,0,"FP"
"105922",64,256,0,256,0,"FP"
"105924",64,256,0,256,0,"FP"
"105926",64,0,0,256,0,"FP"
"105928",64,256,0,256,0,"FP"
"105929",64,0,0,256,0,"FP"
"105930",64,0,0,256,0,"FP"
"105931",64,0,0,256,0,"FP"
"105932",64,0,0,256,0,"FP"
"105933",64,0,0,256,0,"FP"
"105934",64,0,0,256,0,"FP"
"105935",64,0,0,256,0,"FP"
"105936",64,0,0,256,0,"FP"
"105937",64,0,0,256,0,"FP"
"105938",64,256,256,256,0,"FP"
"105942",64,0,0,256,0,"FP"
"105943",64,0,0,256,0,"FP"
"105944",64,0,0,256,0,"FP"
"105945",64,0,0,256,0,"FP"
"105946",64,0,0,256,0,"FP"
"105947",64,256,0,256,0,"FP"
"105948",64,0,0,256,0,"FP"
"105949",64,0,0,256,0,"FP"
"105950",64,256,0,256,0,"FP"
"105951",64,0,0,256,0,"FP"
"105952",64,0,0,256,0,"FP"
"105953",64,0,0,256,0,"FP"
"105954",64,256,0,256,0,"FP"
"105955",64,0,0,256,0,"FP"
"105956",64,0,0,256,0,"FP"
"105957",64,0,0,256,0,"FP"
"105958",64,0,0,256,0,"FP"
"106356",1,256,256,256,1418562.75,"SC"
"106357",1,256,256,256,1360433.5,"SC"
"106358",1,256,256,256,1432469.25,"SC"
"106359",1,256,256,256,1383251,"SC"
"106360",1,256,256,256,1415939.875,"SC"
"106361",1,256,256,256,1333390.25,"SC"
"106362",1,256,256,256,1488685,"SC"
"106363",1,256,256,256,1402250.125,"SC"
"106364",1,256,256,256,1347932.125,"SC"
"106365",1,256,256,256,1358671.375,"SC"
"106366",1,256,256,256,1398161.625,"SC"
"106367",1,256,256,256,1437000.875,"SC"
"106368",1,256,256,256,1397770.375,"SC"
"106369",1,256,256,256,1408723,"SC"
"106370",1,256,256,256,1380007.875,"SC"
"106371",1,256,256,256,1343133,"SC"
"106372",1,256,256,256,1248320.625,"SC"
"106373",1,256,256,256,1446623.375,"SC"
"106374",1,256,256,256,1405520.625,"SC"
"106375",1,256,256,256,1451430.875,"SC"
"106376",1,256,256,256,1397333.25,"SC"
"106377",1,256,256,256,1428089.625,"SC"
"106378",1,256,256,256,1424826.875,"SC"
"106379",1,256,256,256,1445532.125,"SC"
"106380",1,256,256,256,1388079.5,"SC"
"106381",1,256,256,256,1288614.25,"SC"
"106382",1,256,256,256,1431884.25,"SC"
"106383",1,256,256,256,1390526.25,"SC"
"106384",1,256,256,256,1478489.25,"SC"
"106385",1,256,256,256,1429140.75,"SC"
"106386",1,256,256,256,1515807.5,"SC"
"106387",1,256,256,256,1340572.625,"SC"
"106388",1,256,256,256,1383840.25,"SC"
"106389",1,256,256,256,1536681.375,"SC"
"106390",1,256,256,256,1445007,"SC"
"106391",1,256,256,256,1540953.25,"SC"
"106392",1,256,256,256,1462737,"SC"
"106393",1,256,256,256,1455609.5,"SC"
"106394",1,256,256,256,1388385.5,"SC"
"106395",1,256,256,256,1414636.375,"SC"
"106452",1,256,256,256,1339939,"SC"
"106453",1,256,256,256,1442003.5,"SC"
"106454",1,256,256,256,1367215,"SC"
"106455",1,256,256,256,1561507.25,"SC"
"106456",1,256,256,256,1261663,"SC"
"106457",1,256,256,256,1430717.625,"SC"
"106458",1,256,256,256,1518161,"SC"
"106459",1,256,256,256,1434048,"SC"
"106460",1,256,256,256,1478220.25,"SC"
"106461",1,256,256,256,1492706.625,"SC"
"106462",1,256,256,256,1315866.25,"SC"
"106463",1,256,256,256,1461421.375,"SC"
"106464",1,256,256,256,1439924,"SC"
"106465",1,256,256,256,1437136,"SC"
"106466",1,256,256,256,1511824.125,"SC"
"106467",1,256,256,256,1514046.25,"SC"
"106468",1,256,256,256,1528276.5,"SC"
"106469",1,256,256,256,1382657.5,"SC"
"106470",1,256,256,256,1443314.125,"SC"
"106471",1,256,256,256,1341980.375,"SC"
"106472",1,256,256,256,1385362.75,"SC"
"106473",1,256,256,256,1554595.25,"SC"
"106474",1,256,256,256,1451847.625,"SC"
"106475",1,256,256,256,1625328,"SC"
"106476",1,256,256,256,1449416.75,"SC"
"106477",1,256,256,256,1236086,"SC"
"106478",1,256,256,256,1318444.125,"SC"
"106479",1,256,256,256,1443647.375,"SC"
"106480",1,256,256,256,1402713.875,"SC"
"106481",1,256,256,256,1225688.625,"SC"
"106482",1,256,256,256,1322030.75,"SC"
"106483",1,256,256,256,1341006.25,"SC"
"106484",1,256,256,256,1259384.5,"SC"
"106485",1,256,256,256,1417043.75,"SC"
"106486",1,256,256,256,1349526,"SC"
"106487",1,256,256,256,1592164.25,"SC"
"106488",1,256,256,256,1348271.125,"SC"
"106489",1,256,256,256,1374907,"SC"
"106490",1,256,256,256,1523486.25,"SC"
"106491",1,256,256,256,1416530.75,"SC"
"106635",1,32,32,32,1370907,"SC"
"106636",1,32,32,32,1458330.875,"SC"
"106637",1,32,32,32,1337985.75,"SC"
"106638",1,32,32,32,1465735.75,"SC"
"106639",1,32,32,32,1440548.375,"SC"
"106640",1,32,32,32,1408771.75,"SC"
"106641",1,32,32,32,1318878.5,"SC"
"106642",1,32,32,32,1466082.875,"SC"
"106643",1,32,32,32,1408597.5,"SC"
"106644",1,32,32,32,1368952.5,"SC"
"106645",1,32,32,32,1455881.5,"SC"
"106646",1,32,32,32,1407452.25,"SC"
"106647",1,32,32,32,1384714.75,"SC"
"106648",1,32,32,32,1461275.375,"SC"
"106649",1,32,32,32,1364912.25,"SC"
"106650",1,32,32,32,1373527.875,"SC"
"106651",1,32,32,32,1414417.625,"SC"
"106652",1,32,32,32,1364980.5,"SC"
"106653",1,32,32,32,1409923.5,"SC"
"106654",1,32,32,32,1394947,"SC"
"106655",1,32,32,32,1409735,"SC"
"106656",1,32,32,32,1328673.875,"SC"
"106657",1,32,32,32,1437879.25,"SC"
"106658",1,32,32,32,1373438.625,"SC"
"106659",1,32,32,32,1381605.125,"SC"
"106660",1,32,32,32,1412766.125,"SC"
"106661",1,32,32,32,1399181.25,"SC"
"106662",1,32,32,32,1403425,"SC"
"106663",1,32,32,32,1433987.375,"SC"
"106664",1,32,32,32,1413463.625,"SC"
"106665",1,32,32,32,1419511,"SC"
"106666",1,32,32,32,1389184.875,"SC"
"106667",1,32,32,32,1419557.625,"SC"
"106668",1,32,32,32,1399373.25,"SC"
"106669",1,32,32,32,1367986,"SC"
"106670",1,32,32,32,1401444.5,"SC"
"106671",1,32,32,32,1404557.625,"SC"
"106672",1,32,32,32,1469553.375,"SC"
"106673",1,32,32,32,1420591.75,"SC"
"106674",1,32,32,32,1429100.75,"SC"
"107073",1,32,32,32,1381633.875,"SC"
"107074",1,32,32,32,1279282.125,"SC"
"107075",1,32,32,32,1495084.75,"SC"
"107076",1,32,32,32,1463655.75,"SC"
"107077",1,32,32,32,1455374.875,"SC"
"107078",1,32,32,32,1420772.25,"SC"
"107079",1,32,32,32,1413952.25,"SC"
"107080",1,32,32,32,1439211.375,"SC"
"107081",1,32,32,32,1478193.875,"SC"
"107082",1,32,32,32,1408812.875,"SC"
"107083",1,32,32,32,1384206.25,"SC"
"107084",1,32,32,32,1451213.5,"SC"
"107085",1,32,32,32,1304867,"SC"
"107086",1,32,32,32,1344936.75,"SC"
"107087",1,32,32,32,1373503.75,"SC"
"107088",1,32,32,32,1326416.625,"SC"
"107089",1,32,32,32,1321860,"SC"
"107090",1,32,32,32,1330649.375,"SC"
"107091",1,32,32,32,1428582.625,"SC"
"107092",1,32,32,32,1368054.125,"SC"
"107093",1,32,32,32,1641437.625,"SC"
"107094",1,32,32,32,1887444.75,"SC"
"107095",1,32,32,32,1301413.875,"SC"
"107096",1,32,32,32,1128308.75,"SC"
"107097",1,32,32,32,1242749.625,"SC"
"107098",1,32,32,32,1474330.875,"SC"
"107099",1,32,32,32,1251818.875,"SC"
"107100",1,32,32,32,1274478.125,"SC"
"107101",1,32,32,32,1341427.75,"SC"
"107102",1,32,32,32,1354910.625,"SC"
"107103",1,32,32,32,1406371.375,"SC"
"107104",1,32,32,32,1429943.375,"SC"
"107105",1,32,32,32,1376175.25,"SC"
"107106",1,32,32,32,1529316.25,"SC"
"107107",1,32,32,32,1376333.875,"SC"
"107108",1,32,32,32,1573413.5,"SC"
"107109",1,32,32,32,1335676.625,"SC"
"107110",1,32,32,32,1423299,"SC"
"107111",1,32,32,32,1483446.75,"SC"
"107112",1,32,32,32,1366615.875,"SC"
"107782",1,32,32,32,1126210.875,"SC"
"107783",1,32,32,32,1404017.5,"SC"
"107784",1,32,32,32,1410809.375,"SC"
"107785",1,32,32,32,1482934.125,"SC"
"107786",1,32,32,32,1344534.375,"SC"
"107787",1,32,32,32,1365421.375,"SC"
"107788",1,32,32,32,1431205.5,"SC"
"107789",1,32,32,32,1470407.25,"SC"
"107790",1,32,32,32,1469096.5,"SC"
"107791",1,32,32,32,1537494.75,"SC"
"107792",1,32,32,32,1416469.25,"SC"
"107793",1,32,32,32,1627168.875,"SC"
"107794",1,32,32,32,1435853,"SC"
"107795",1,32,32,32,1405924,"SC"
"107796",1,32,32,32,1414880.5,"SC"
"107797",1,32,32,32,1414544.5,"SC"
"107798",1,32,32,32,1480569,"SC"
"107799",1,32,32,32,1387595.875,"SC"
"107800",1,32,32,32,1397418.375,"SC"
"107801",1,32,32,32,1437326.125,"SC"
"107802",1,32,32,32,1387679.875,"SC"
"107803",1,32,32,32,1210878,"SC"
"107804",1,32,32,32,1437851,"SC"
"107805",1,32,32,32,1322182.375,"SC"
"107806",1,32,32,32,1259212.5,"SC"
"107807",1,32,32,32,1413360.875,"SC"
"107808",1,32,32,32,1464929.375,"SC"
"107809",1,32,32,32,1387463.375,"SC"
"107810",1,32,32,32,1468568.5,"SC"
"107811",1,32,32,32,1592240.125,"SC"
"107812",1,32,32,32,1502667.625,"SC"
"107813",1,32,32,32,1463360.125,"SC"
"107814",1,32,32,32,1598866.125,"SC"
"107815",1,32,32,32,1440640.625,"SC"
"107816",1,32,32,32,1470350.75,"SC"
"107817",1,32,32,32,1309776.875,"SC"
"107818",1,32,32,32,1267166.125,"SC"
"107819",1,32,32,32,1453847.75,"SC"
"107820",1,32,32,32,1462652.125,"SC"
"107821",1,32,32,32,1387306.375,"SC"
"109170",1,32,32,32,1352059.75,"SC"
"109171",1,32,32,32,1469572.125,"SC"
"109172",1,32,32,32,1591076.75,"SC"
"109173",1,32,32,32,1486222.5,"SC"
"109174",1,32,32,32,1562972.75,"SC"
"109175",1,32,32,32,1530431.25,"SC"
"109176",1,32,32,32,1676437,"SC"
"109177",1,32,32,32,1955946,"SC"
"109178",1,32,32,32,1808806.375,"SC"
"109179",1,32,32,32,1712661.25,"SC"
"109180",1,32,32,32,1785804.375,"SC"
"109181",1,32,32,32,1808811.25,"SC"
"109182",1,32,32,32,1582823.75,"SC"
"109183",1,32,32,32,1352716.25,"SC"
"109184",1,32,32,32,1565768.625,"SC"
"109185",1,32,32,32,1403298.75,"SC"
"109186",1,32,32,32,1483652.125,"SC"
"109187",1,32,32,32,1702667.125,"SC"
"109188",1,32,32,32,1352566.25,"SC"
"109189",1,32,32,32,1528866.125,"SC"
"109190",1,32,32,32,1268160.625,"SC"
"109191",1,32,32,32,1491435.5,"SC"
"109192",1,32,32,32,1365735,"SC"
"109193",1,32,32,32,1460759,"SC"
"109194",1,32,32,32,1412805.625,"SC"
"109195",1,32,32,32,1318089.75,"SC"
"109196",1,32,32,32,1624385.5,"SC"
"109197",1,32,32,32,1422357.125,"SC"
"109198",1,32,32,32,1354208.125,"SC"
"109199",1,32,32,32,1347835,"SC"
"109200",1,32,32,32,1680354.5,"SC"
"109201",1,32,32,32,1607506.125,"SC"
"109202",1,32,32,32,1278766.375,"SC"
"109203",1,32,32,32,1299915.25,"SC"
"109204",1,32,32,32,1460279.875,"SC"
"109205",1,32,32,32,1452524,"SC"
"109206",1,32,32,32,1573263.875,"SC"
"109207",1,32,32,32,1492379.625,"SC"
"109208",1,32,32,32,1551098.625,"SC"
"109209",1,32,32,32,1289111,"SC"
"110291",1,32,32,32,1338849.375,"SC"
"110292",1,32,32,32,1363421,"SC"
"110293",1,32,32,32,1508844.75,"SC"
"110294",1,32,32,32,1338670.75,"SC"
"110295",1,32,32,32,1438411.875,"SC"
"110296",1,32,32,32,1425292.625,"SC"
"110297",1,32,32,32,1351669.125,"SC"
"110298",1,32,32,32,1378539.5,"SC"
"110299",1,32,32,32,1367849,"SC"
"110300",1,32,32,32,1571989.875,"SC"
"110301",1,32,32,32,1377934.875,"SC"
"110302",1,32,32,32,1430183.375,"SC"
"110303",1,32,32,32,1418498.125,"SC"
"110304",1,32,32,32,1380926,"SC"
"110305",1,32,32,32,1340379,"SC"
"110306",1,32,32,32,1441067.625,"SC"
"110307",1,32,32,32,1407000.875,"SC"
"110308",1,32,32,32,1670702.875,"SC"
"110309",1,32,32,32,1403004.375,"SC"
"110310",1,32,32,32,1502122.125,"SC"
"110311",1,32,32,32,1426063.75,"SC"
"110312",1,32,32,32,1425668.125,"SC"
"110313",1,32,32,32,1384293.75,"SC"
"110314",1,32,32,32,1416543.375,"SC"
"110315",1,32,32,32,1383752.125,"SC"
"110316",1,32,32,32,1458558.25,"SC"
"110317",1,32,32,32,1441498.375,"SC"
"110318",1,32,32,32,1391151.5,"SC"
"110319",1,32,32,32,1426078.75,"SC"
"110320",1,32,32,32,1425588.625,"SC"
"110321",1,32,32,32,1378932.125,"SC"
"110322",1,32,32,32,1442072.625,"SC"
"110323",1,32,32,32,1375494.625,"SC"
"110324",1,32,32,32,1407396.625,"SC"
"110325",1,32,32,32,1411094.75,"SC"
"110326",1,32,32,32,1413030.125,"SC"
"110327",1,32,32,32,1393607.125,"SC"
"110328",1,32,32,32,1416894.625,"SC"
"110329",1,32,32,32,1355837.5,"SC"
"110698",1,32,32,32,1300883.375,"SC"
"110699",1,32,32,32,1367265.375,"SC"
"110700",1,32,32,32,1405956.5,"SC"
"110701",1,32,32,32,1450901,"SC"
"110702",1,32,32,32,1407957.25,"SC"
"110703",1,32,32,32,1433799.375,"SC"
"110704",1,32,32,32,1321475.625,"SC"
"110705",1,32,32,32,1358244,"SC"
"110706",1,32,32,32,1370855.75,"SC"
"110707",1,32,32,32,1361462,"SC"
"110708",1,32,32,32,1500255.125,"SC"
"110709",1,32,32,32,1445630.125,"SC"
"110710",1,32,32,32,1366109.125,"SC"
"110711",1,32,32,32,1326576.25,"SC"
"110712",1,32,32,32,1306129.375,"SC"
"110713",1,32,32,32,1359926.125,"SC"
"110714",1,32,32,32,1264752.875,"SC"
"110715",1,32,32,32,1361315.5,"SC"
"110716",1,32,32,32,1295673.375,"SC"
"110717",1,32,32,32,1143544.5,"SC"
"110718",1,32,32,32,954233.0625,"SC"
"110719",1,32,32,32,1157295.375,"SC"
"110720",1,32,32,32,1407367.75,"SC"
"110721",1,32,32,32,1284378.75,"SC"
"110722",1,32,32,32,1356564,"SC"
"110723",1,32,32,32,1350031.375,"SC"
"110724",1,32,32,32,1612789.625,"SC"
"110725",1,32,32,32,1550651.25,"SC"
"110726",1,32,32,32,1397809.75,"SC"
"110727",1,32,32,32,1431276.875,"SC"
"110728",1,32,32,32,1378603.375,"SC"
"110729",1,32,32,32,1323580.25,"SC"
"110730",1,32,32,32,1413252,"SC"
"110731",1,32,32,32,1367420,"SC"
"110732",1,32,32,32,1370943,"SC"
"110733",1,32,32,32,1328079,"SC"
"110734",1,32,32,32,1289077.875,"SC"
"110735",1,32,32,32,1468200.5,"SC"
"110736",1,32,32,32,1378655.75,"SC"
"111047",1,256,256,256,1500668.75,"SC"
"111048",1,256,256,256,1431842.125,"SC"
"111049",1,256,256,256,1563015.125,"SC"
"111050",1,256,256,256,1655844.125,"SC"
"111051",1,256,256,256,1577616.125,"SC"
"111052",1,256,256,256,1367504.5,"SC"
"111053",1,256,256,256,1385596,"SC"
"111054",1,256,256,256,1267942,"SC"
"111055",1,256,256,256,1335842.625,"SC"
"111056",1,256,256,256,1398553.75,"SC"
"111057",1,256,256,256,1302889.125,"SC"
"111058",1,256,256,256,1140353.125,"SC"
"111059",1,256,256,256,1250858.875,"SC"
"111060",1,256,256,256,1431871.125,"SC"
"111061",1,256,256,256,1311010.625,"SC"
"111062",1,256,256,256,1405006.25,"SC"
"111063",1,256,256,256,1767964.25,"SC"
"111064",1,256,256,256,1929856,"SC"
"111065",1,256,256,256,1393007.625,"SC"
"111066",1,256,256,256,1293118.5,"SC"
"111067",1,256,256,256,1382561.625,"SC"
"111068",1,256,256,256,1243026.375,"SC"
"111069",1,256,256,256,1175577.5,"SC"
"111070",1,256,256,256,1336239.875,"SC"
"111071",1,256,256,256,1369258,"SC"
"111072",1,256,256,256,1381612.875,"SC"
"111073",1,256,256,256,1383524.625,"SC"
"111074",1,256,256,256,1442187.125,"SC"
"111075",1,256,256,256,1569009.5,"SC"
"111076",1,256,256,256,1490688,"SC"
"111077",1,256,256,256,1595610.625,"SC"
"111078",1,256,256,256,1431147.25,"SC"
"111079",1,256,256,256,1536004,"SC"
"111080",1,256,256,256,1479801.375,"SC"
"111081",1,256,256,256,1356290.875,"SC"
"111082",1,256,256,256,1313239.375,"SC"
"111083",1,256,256,256,1358784.125,"SC"
"111084",1,256,256,256,1550764.625,"SC"
"111085",1,256,256,256,1430960,"SC"
"111225",1,256,256,256,1506265.25,"SC"
"111226",1,256,256,256,1331955.5,"SC"
"111227",1,256,256,256,1617203.375,"SC"
"111228",1,256,256,256,1323081,"SC"
"111229",1,256,256,256,1219102.125,"SC"
"111230",1,256,256,256,1330459.875,"SC"
"111231",1,256,256,256,1396320,"SC"
"111232",1,256,256,256,1378768.375,"SC"
"111233",1,256,256,256,1414766.75,"SC"
"111234",1,256,256,256,1358533.25,"SC"
"111235",1,256,256,256,1694835.125,"SC"
"111236",1,256,256,256,1229066.375,"SC"
"111237",1,256,256,256,1374959.25,"SC"
"111238",1,256,256,256,1080228.125,"SC"
"111239",1,256,256,256,1118415.125,"SC"
"111240",1,256,256,256,1236303,"SC"
"111241",1,256,256,256,1021928.1875,"SC"
"111242",1,256,256,256,512542.125,"SC"
"111243",1,256,256,256,1524815.625,"SC"
"111244",1,256,256,256,1305287.375,"SC"
"111245",1,256,256,256,1406683.75,"SC"
"111246",1,256,256,256,1380778.75,"SC"
"111247",1,256,256,256,1420989.875,"SC"
"111248",1,256,256,256,1414400,"SC"
"111249",1,256,256,256,1392040.625,"SC"
"111250",1,256,256,256,1498722.875,"SC"
"111251",1,256,256,256,1319065.5,"SC"
"111252",1,256,256,256,1371523.5,"SC"
"111253",1,256,256,256,1359709.625,"SC"
"111254",1,256,256,256,1389469,"SC"
"111255",1,256,256,256,1505332.875,"SC"
"111256",1,256,256,256,1203753.75,"SC"
"111257",1,256,256,256,1404289.75,"SC"
"111258",1,256,256,256,1333254.125,"SC"
"111259",1,256,256,256,1229189.875,"SC"
"111260",1,256,256,256,1565890,"SC"
"111261",1,256,256,256,1290893.625,"SC"
"111262",1,256,256,256,1379899.75,"SC"
"111263",1,256,256,256,1619766,"SC"
"111456",32,32,32,32,0,"FP"
"111457",32,32,32,32,0,"FP"
"111458",32,32,32,32,0,"FP"
"111459",32,32,32,32,0,"FP"
"111460",32,32,32,32,0,"FP"
"111461",32,32,32,32,0,"FP"
"111462",32,32,32,32,0,"FP"
"111463",32,32,32,32,0,"FP"
"111464",32,32,32,32,0,"FP"
"111465",32,32,32,32,0,"FP"
"111466",32,32,32,32,0,"FP"
"111467",32,32,32,32,0,"FP"
"111468",32,32,32,32,0,"FP"
"111469",32,32,32,32,0,"FP"
"111470",32,32,32,32,0,"FP"
"111471",32,32,32,32,0,"FP"
"111472",32,32,32,32,0,"FP"
"111473",32,32,32,32,0,"FP"
"111474",32,32,32,32,0,"FP"
"111475",32,32,0,32,0,"FP"
"111476",32,32,32,32,0,"FP"
"111477",32,32,32,32,0,"FP"
"111478",32,32,32,32,0,"FP"
"111479",32,32,32,32,0,"FP"
"111480",32,32,32,32,0,"FP"
"111481",32,32,32,32,0,"FP"
"111482",32,32,32,32,0,"FP"
"111483",32,32,32,32,0,"FP"
"111484",32,32,32,32,0,"FP"
"111485",32,32,32,32,0,"FP"
"111486",32,32,32,32,0,"FP"
"111487",32,32,32,32,0,"FP"
"111488",32,32,32,32,0,"FP"
"111489",32,32,32,32,0,"FP"
"111490",32,32,32,32,0,"FP"
"111491",32,32,32,32,0,"FP"
"111492",32,32,32,32,0,"FP"
"111493",32,32,32,32,0,"FP"
"111494",32,32,32,32,0,"FP"
"111495",32,32,32,32,0,"FP"
"112432",32,32,32,32,0,"FP"
"112433",32,32,32,32,0,"FP"
"112434",32,32,32,32,0,"FP"
"112435",32,32,32,32,0,"FP"
"112436",32,32,32,32,0,"FP"
"112437",32,32,0,32,0,"FP"
"112438",32,32,0,32,0,"FP"
"112439",32,32,0,32,0,"FP"
"112440",32,32,0,32,0,"FP"
"112441",32,32,0,32,0,"FP"
"112442",32,32,0,32,0,"FP"
"112443",32,32,0,32,0,"FP"
"112444",32,32,0,32,0,"FP"
"112445",32,32,0,32,0,"FP"
"112446",32,32,0,32,0,"FP"
"112447",32,0,0,32,0,"FP"
"112448",32,0,0,32,0,"FP"
"112449",32,32,32,32,0,"FP"
"112450",32,32,0,32,0,"FP"
"112451",32,32,0,32,0,"FP"
"112452",32,32,32,32,0,"FP"
"112453",32,32,0,32,0,"FP"
"112454",32,32,0,32,0,"FP"
"112455",32,32,32,32,0,"FP"
"112456",32,32,0,32,0,"FP"
"112457",32,32,32,32,0,"FP"
"112458",32,32,0,32,0,"FP"
"112459",32,32,32,32,0,"FP"
"112460",32,32,32,32,0,"FP"
"112461",32,32,32,32,0,"FP"
"112462",32,32,32,32,0,"FP"
"112463",32,32,32,32,0,"FP"
"112464",32,32,0,32,0,"FP"
"112465",32,32,32,32,0,"FP"
"112466",32,32,32,32,0,"FP"
"112467",32,32,32,32,0,"FP"
"112468",32,32,32,32,0,"FP"
"112469",32,32,0,32,0,"FP"
"112470",32,32,0,32,0,"FP"
"112471",32,32,0,32,0,"FP"
"113353",1,256,256,256,1466699.375,"SC"
"113354",1,256,256,256,1335044.25,"SC"
"113355",1,256,256,256,1403059.5,"SC"
"113356",1,256,256,256,1556604,"SC"
"113357",1,256,256,256,1476706.5,"SC"
"113358",1,256,256,256,1461725.375,"SC"
"113359",1,256,256,256,1453400,"SC"
"113360",1,256,256,256,1400172.625,"SC"
"113361",1,256,256,256,1463597.75,"SC"
"113362",1,256,256,256,1505510.375,"SC"
"113363",1,256,256,256,1452756.125,"SC"
"113364",1,256,256,256,1452737.625,"SC"
"113365",1,256,256,256,1367680.75,"SC"
"113366",1,256,256,256,1347351.875,"SC"
"113367",1,256,256,256,1569011.625,"SC"
"113368",1,256,256,256,1380527.875,"SC"
"113369",1,256,256,256,1474414.5,"SC"
"113370",1,256,256,256,1368829.5,"SC"
"113371",1,256,256,256,1138713.5,"SC"
"113373",1,256,256,256,1346376.375,"SC"
"113374",1,256,256,256,1404543.125,"SC"
"113375",1,256,256,256,1428912,"SC"
"113376",1,256,256,256,1502017.625,"SC"
"113377",1,256,256,256,1492332.875,"SC"
"113378",1,256,256,256,1513785.125,"SC"
"113379",1,256,256,256,1340330.75,"SC"
"113380",1,256,256,256,1386778.625,"SC"
"113381",1,256,256,256,1395730.75,"SC"
"113382",1,256,256,256,1458067.375,"SC"
"113383",1,256,256,256,1458516.125,"SC"
"113384",1,256,256,256,1327036.625,"SC"
"113385",1,256,256,256,1569737.25,"SC"
"113386",1,256,256,256,1453079.75,"SC"
"113387",1,256,256,256,1473810.75,"SC"
"113388",1,256,256,256,1381740.875,"SC"
"113389",1,256,256,256,1476751.5,"SC"
"113390",1,256,256,256,1570038.375,"SC"
"113391",1,256,256,256,1356640.875,"SC"
"113392",1,256,256,256,1397833.5,"SC"
"113522",1,256,256,256,1116536.125,"SC"
"113523",1,256,256,256,1599842.375,"SC"
"113524",1,256,256,256,1534784,"SC"
"113525",1,256,256,256,1179441.375,"SC"
"113526",1,256,256,256,1332839.5,"SC"
"113527",1,256,256,256,1468913.625,"SC"
"113528",1,256,256,256,1268639.875,"SC"
"113529",1,256,256,256,1585551.375,"SC"
"113530",1,256,256,256,1186766.625,"SC"
"113531",1,256,256,256,1379420,"SC"
"113532",1,256,256,256,1319726.125,"SC"
"113533",1,256,256,256,1242789.5,"SC"
"113534",1,256,256,256,1376616.125,"SC"
"113535",1,256,256,256,1269570,"SC"
"113536",1,256,256,256,1421726.125,"SC"
"113537",1,256,256,256,1494419.5,"SC"
"113538",1,256,256,256,996940.75,"SC"
"113539",1,256,256,256,2190122.75,"SC"
"113540",1,256,256,256,1265952.125,"SC"
"113541",1,256,256,256,1413785.375,"SC"
"113542",1,256,256,256,1345290.625,"SC"
"113543",1,256,256,256,1446658.25,"SC"
"113544",1,256,256,256,1425883.5,"SC"
"113545",1,256,256,256,1529919.25,"SC"
"113546",1,256,256,256,1367990.125,"SC"
"113547",1,256,256,256,1437995.625,"SC"
"113548",1,256,256,256,1751278,"SC"
"113549",1,256,256,256,1403069.625,"SC"
"113550",1,256,256,256,1608725.5,"SC"
